Open,Low,High,Close,Volume,year,Date
13.1486,12.96,13.1871,13.17,23452700,2007,2007-04-12
12.9857,12.8657,13.0572,12.8914,25712200,2007,2007-04-13
12.9386,12.8929,13.0714,13.0614,21751200,2007,2007-04-16
13.1429,12.8143,13.1857,12.9071,26854300,2007,2007-04-17
12.88,12.8,12.9786,12.9143,16573000,2007,2007-04-18
12.8843,12.8329,13.0357,12.8957,15211200,2007,2007-04-19
12.9841,12.9357,13.0257,12.9957,18670700,2007,2007-04-20
13.0836,13.06,13.4,13.3586,27867500,2007,2007-04-23
13.4229,13.0429,13.77,13.32,37687600,2007,2007-04-24
13.4614,13.4,13.6286,13.6211,42398000,2007,2007-04-25
14.5114,14.0429,14.6429,14.12,62063500,2007,2007-04-26
14.0257,13.9557,14.2786,14.2743,24978700,2007,2007-04-27
14.2986,14.2386,14.4286,14.2571,22018200,2007,2007-04-30
14.2271,14.0786,14.3357,14.21,19018700,2007,2007-05-01
14.2357,14.21,14.3629,14.3414,18040900,2007,2007-05-02
14.39,14.2871,14.4929,14.3429,20574200,2007,2007-05-03
14.4,14.3571,14.5143,14.4014,13642400,2007,2007-05-04
14.44,14.43,14.9071,14.8457,30769900,2007,2007-05-07
14.7814,14.7743,15.0214,15.0086,27999900,2007,2007-05-08
14.9871,14.9843,15.28,15.2686,25634200,2007,2007-05-09
15.2329,15.1314,15.5486,15.3343,42759200,2007,2007-05-10
15.3914,15.2543,15.59,15.5343,23346300,2007,2007-05-11
15.66,15.4643,15.7143,15.6229,23283800,2007,2007-05-14
15.6529,15.2114,15.7429,15.36,34089800,2007,2007-05-15
15.5043,14.7743,15.5471,15.3343,40241700,2007,2007-05-16
15.3071,15.3071,15.6957,15.6343,26260400,2007,2007-05-17
15.7471,15.6814,15.8057,15.7171,22190900,2007,2007-05-18
15.7586,15.7214,16.0643,15.9971,22853300,2007,2007-05-21
16.07,16.0014,16.25,16.22,20443200,2007,2007-05-22
16.2886,16.0843,16.4286,16.1271,32549100,2007,2007-05-23
16.1157,15.7671,16.3514,15.8129,31691500,2007,2007-05-24
16.0,15.9286,16.2543,16.2314,22605700,2007,2007-05-25
16.35,16.0986,16.4086,16.3357,23060500,2007,2007-05-29
16.3286,16.2186,16.9829,16.9671,52801600,2007,2007-05-30
17.1529,17.0773,17.4529,17.313,46323800,2007,2007-05-31
17.3,16.8986,17.3129,16.9143,31616500,2007,2007-06-01
16.9471,16.8429,17.39,17.3329,31666900,2007,2007-06-04
17.3443,17.2143,17.5271,17.5243,32885200,2007,2007-06-05
17.4714,17.4214,17.7214,17.6629,39722900,2007,2007-06-06
17.8557,17.5986,18.23,17.7241,68395700,2007,2007-06-07
17.975,17.47,17.9757,17.7843,44345800,2007,2007-06-08
18.0,17.0771,18.0214,17.17,66937800,2007,2007-06-11
17.05,16.9014,17.3871,17.1971,50948800,2007,2007-06-12
17.3071,16.4857,17.3129,16.7857,61476900,2007,2007-06-13
16.7429,16.6314,17.0643,16.9643,34759500,2007,2007-06-14
17.2314,17.1229,17.2386,17.2143,28972100,2007,2007-06-15
17.6114,17.5057,17.8829,17.87,32521600,2007,2007-06-18
17.8129,17.5586,17.8586,17.6657,33679500,2007,2007-06-19
17.6957,17.3571,17.8086,17.3643,32054000,2007,2007-06-20
17.3857,17.2457,17.7557,17.7,30965900,2007,2007-06-21
17.6929,17.4829,17.7786,17.5714,22567000,2007,2007-06-22
17.7414,17.2943,17.87,17.4771,34478700,2007,2007-06-25
17.7114,16.96,17.7143,17.0929,48035900,2007,2007-06-26
17.23,17.0371,17.4343,17.4129,34810600,2007,2007-06-27
17.48,17.1429,17.4986,17.2229,29933700,2007,2007-06-28
17.4243,17.2986,17.7143,17.4343,40637200,2007,2007-06-29
17.2929,17.0429,17.4414,17.3229,35530800,2007,2007-07-02
17.4286,17.3571,18.2,18.1671,41517200,2007,2007-07-03
18.4,18.3843,18.9957,18.9643,51894700,2007,2007-07-05
19.0186,18.6286,19.0486,18.9,31239100,2007,2007-07-06
18.9114,18.4543,18.9857,18.6186,35565000,2007,2007-07-09
18.4114,18.4014,19.2143,18.9071,44821700,2007,2007-07-10
18.8671,18.7586,19.1,18.9129,29349000,2007,2007-07-11
19.1214,18.9129,19.1771,19.1528,25164600,2007,2007-07-12
19.29,19.2171,19.6929,19.6757,32414500,2007,2007-07-13
19.77,19.6429,19.9971,19.7286,33432600,2007,2007-07-16
19.7571,19.6429,19.9429,19.8443,25355700,2007,2007-07-17
19.7414,19.4343,19.7771,19.7314,27030600,2007,2007-07-18
20.0429,19.95,20.1157,20.0,26174700,2007,2007-07-19
20.2357,20.0,20.5971,20.5357,41706200,2007,2007-07-20
20.4729,20.1329,20.7457,20.5286,37017500,2007,2007-07-23
19.84,19.1643,20.1429,19.27,64117600,2007,2007-07-24
19.6214,19.2857,19.7657,19.6086,53435100,2007,2007-07-25
20.8386,19.5657,21.2143,20.8571,78093900,2007,2007-07-26
20.8843,20.54,21.2743,20.55,41467800,2007,2007-07-27
20.6186,19.9386,20.7786,20.2043,39535300,2007,2007-07-30
20.4243,18.7886,20.4971,18.8229,62942600,2007,2007-07-31
19.0914,18.2529,19.34,19.2857,62505600,2007,2007-08-01
19.5214,19.1643,19.5657,19.4986,30451600,2007,2007-08-02
19.3229,18.7857,19.4214,18.8357,24256700,2007,2007-08-03
18.9857,18.3286,19.3243,19.3214,33041800,2007,2007-08-06
19.2771,18.9471,19.6057,19.29,33926300,2007,2007-08-07
19.5371,18.8571,19.5514,19.1443,28860600,2007,2007-08-08
18.73,17.87,19.0,18.0557,40192700,2007,2007-08-09
17.5886,17.1857,18.25,17.8571,50383900,2007,2007-08-10
18.3329,18.0714,18.4786,18.2557,26889700,2007,2007-08-13
18.3271,17.6729,18.3286,17.7186,26393100,2007,2007-08-14
17.5343,17.0929,17.8371,17.1286,35459000,2007,2007-08-15
16.7157,15.9457,16.9286,16.7214,66667500,2007,2007-08-16
17.43,17.1171,17.6429,17.4371,42680800,2007,2007-08-17
17.7086,17.2143,17.7857,17.46,28689900,2007,2007-08-20
17.4586,17.2857,18.4229,18.2243,46537400,2007,2007-08-21
18.7457,18.6186,18.9643,18.93,37920200,2007,2007-08-22
19.0129,18.5371,19.0486,18.7243,30958500,2007,2007-08-23
18.6471,18.5443,19.3386,19.3286,32565500,2007,2007-08-24
19.0558,18.8714,19.2371,18.8929,25265700,2007,2007-08-27
18.7129,18.09,18.9157,18.1171,42120200,2007,2007-08-28
18.5543,18.5057,19.1686,19.1543,41673600,2007,2007-08-29
18.9529,18.9,19.75,19.4643,51270800,2007,2007-08-30
19.9271,19.63,19.95,19.7829,31317400,2007,2007-08-31
19.9914,19.9771,20.8186,20.5943,47030100,2007,2007-09-04
20.71,19.4429,20.8343,19.5371,83150800,2007,2007-09-05
19.3671,18.9586,19.6529,19.2871,67902200,2007,2007-09-06
18.8586,18.5714,18.9,18.8243,51092000,2007,2007-09-07
19.5714,19.1357,19.72,19.53,53137100,2007,2007-09-10
19.7,19.1071,19.7571,19.3557,34710200,2007,2007-09-11
19.4271,19.3929,19.9143,19.55,36527500,2007,2007-09-12
19.8329,19.5214,19.8571,19.6,23434400,2007,2007-09-13
19.51,19.4571,19.8543,19.83,21690000,2007,2007-09-14
19.8557,19.6571,20.0843,19.7729,28334700,2007,2007-09-17
19.8643,19.69,20.4071,20.1314,38003200,2007,2007-09-18
20.4314,19.9143,20.4514,20.11,36674300,2007,2007-09-19
20.0214,19.9029,20.2557,20.0443,24708600,2007,2007-09-20
20.1629,20.0443,20.6643,20.5929,40674300,2007,2007-09-21
20.9614,20.95,21.4071,21.1829,37577200,2007,2007-09-24
20.9771,20.9743,21.8886,21.8829,42591100,2007,2007-09-25
22.0671,21.6071,22.1429,21.8243,34831000,2007,2007-09-26
21.9671,21.76,22.0743,22.0714,23507100,2007,2007-09-27
21.92,21.8214,22.0857,21.9243,21967900,2007,2007-09-28
22.09,21.8471,22.4871,22.3341,29895300,2007,2007-10-01
22.3643,22.27,22.6557,22.6357,28288200,2007,2007-10-02
22.54,22.43,22.74,22.56,24732800,2007,2007-10-03
22.5714,21.9286,22.5829,22.32,23462800,2007,2007-10-04
22.6229,22.5286,23.0829,23.0643,33695400,2007,2007-10-05
23.3557,23.2814,23.9871,23.9871,29854600,2007,2007-10-08
24.3143,23.8114,24.4443,23.98,39438800,2007,2007-10-09
23.9357,23.6571,23.9829,23.8271,23842500,2007,2007-10-10
24.2129,21.8871,24.5543,23.1757,58714000,2007,2007-10-11
23.2871,23.1143,23.8971,23.8934,35292000,2007,2007-10-12
23.9971,23.3571,24.2243,23.8543,38497500,2007,2007-10-15
23.6486,23.5929,24.3114,24.2257,38136800,2007,2007-10-16
24.67,24.1686,24.72,24.6786,40271900,2007,2007-10-17
24.5,24.4357,24.8843,24.7857,29417000,2007,2007-10-18
24.8914,24.2857,24.9471,24.3457,46135000,2007,2007-10-19
24.3357,24.28,24.9857,24.9086,58910700,2007,2007-10-22
26.9371,26.1086,26.9429,26.5943,64113000,2007,2007-10-23
26.5443,25.6057,26.7443,26.5614,46017200,2007,2007-10-24
26.41,25.9514,26.5571,26.1114,34771500,2007,2007-10-25
26.47,26.1257,26.4814,26.3857,25245600,2007,2007-10-26
26.5286,26.3857,26.6557,26.4414,19305500,2007,2007-10-29
26.5971,26.39,27.0529,26.7143,33550500,2007,2007-10-30
26.8043,26.4214,27.16,27.1357,29761100,2007,2007-10-31
26.9429,25.7143,27.1571,26.7771,28751300,2007,2007-11-01
27.03,26.2129,27.0629,26.8386,35789800,2007,2007-11-02
26.47,26.32,26.9943,26.5971,28720600,2007,2007-11-05
26.7214,26.4671,27.4286,27.3986,34097400,2007,2007-11-06
27.23,26.59,27.5257,26.6143,35511700,2007,2007-11-07
26.6671,23.9671,26.7,25.0666,67513500,2007,2007-11-08
24.45,23.6014,25.0171,23.6243,54513600,2007,2007-11-09
23.6114,21.5186,23.9571,21.9657,63180900,2007,2007-11-12
22.9786,21.9657,24.4257,24.28,62123100,2007,2007-11-13
25.3086,23.3914,25.3671,23.73,51756000,2007,2007-11-14
23.77,22.9,24.2271,23.4714,53121800,2007,2007-11-15
23.6143,22.7614,23.86,23.77,49410500,2007,2007-11-16
23.7286,23.1571,24.0286,23.4214,41229600,2007,2007-11-19
23.6671,23.3614,24.5414,24.1214,55130100,2007,2007-11-20
23.6914,23.5243,24.6214,24.0657,43493200,2007,2007-11-21
24.5714,24.25,24.5786,24.5057,16634200,2007,2007-11-23
24.7986,24.6214,25.3243,24.6488,46634100,2007,2007-11-26
25.0314,24.2871,25.1129,24.9729,47036800,2007,2007-11-27
25.26,25.05,25.8,25.7457,41104000,2007,2007-11-28
25.6329,25.5929,26.4529,26.3271,37533100,2007,2007-11-29
26.7629,25.6714,26.8143,26.0314,42421500,2007,2007-11-30
25.98,25.3857,26.3057,25.5514,34338200,2007,2007-12-03
25.3071,25.2843,25.8429,25.6871,27635700,2007,2007-12-04
26.1271,26.0586,26.5714,26.5,31871500,2007,2007-12-05
26.5986,26.5886,27.1571,27.1361,32136100,2007,2007-12-06
27.22,26.8629,27.8557,27.7571,38073800,2007,2007-12-07
27.6557,27.5271,27.9514,27.7443,25799200,2007,2007-12-10
27.8214,26.77,28.1186,26.9343,39675900,2007,2007-12-11
27.6343,26.5371,27.7829,27.2657,43773600,2007,2007-12-12
27.17,26.8314,27.4457,27.4043,30879200,2007,2007-12-13
27.1957,27.0771,28.5714,27.1986,24082600,2007,2007-12-14
27.2457,26.14,27.5214,26.3429,36596200,2007,2007-12-17
26.6457,25.5143,26.7614,26.14,43664400,2007,2007-12-18
26.14,25.8429,26.3771,26.16,29552800,2007,2007-12-19
26.49,26.19,26.8329,26.7443,27644900,2007,2007-12-20
27.16,27.1271,27.7018,27.7014,35498600,2007,2007-12-21
27.8614,27.8271,28.4757,28.4,17150100,2007,2007-12-24
28.43,28.1171,28.7086,28.4214,25133300,2007,2007-12-26
28.4214,28.2571,28.9943,28.3671,28411700,2007,2007-12-27
28.6557,28.1257,28.7943,28.5471,24987400,2007,2007-12-28
28.5,28.25,28.6429,28.2971,19261900,2007,2007-12-31
28.4671,27.5071,28.6086,27.8343,38542100,2008,2008-01-02
27.9157,27.5271,28.1986,27.8471,30073800,2008,2008-01-03
27.35,25.5557,27.5714,25.7214,51994000,2008,2008-01-04
25.8929,24.3186,26.2286,25.3771,74006900,2008,2008-01-07
25.7343,24.4,26.0657,24.4643,54422000,2008,2008-01-08
24.4714,24.0429,25.6429,25.6286,64781500,2008,2008-01-09
25.3686,25.0586,25.8571,25.4314,52963400,2008,2008-01-10
25.1429,24.2857,25.4071,24.67,44010200,2008,2008-01-11
25.36,25.0243,25.6314,25.54,39301800,2008,2008-01-14
25.3886,23.5229,25.6029,24.1486,83688500,2008,2008-01-15
23.6043,22.3857,24.1443,22.8057,79065900,2008,2008-01-16
23.0729,22.6314,23.6229,22.9843,62780700,2008,2008-01-17
23.1014,22.8014,23.6786,23.0514,61583700,2008,2008-01-18
21.1514,20.8571,22.8543,22.2343,86955500,2008,2008-01-22
19.4557,18.02,20.0,19.8674,120463200,2008,2008-01-23
19.9986,18.8586,20.1,19.3714,71638100,2008,2008-01-24
19.8557,18.5157,19.87,18.5729,55526400,2008,2008-01-25
18.3086,18.0643,19.0286,18.5729,52673000,2008,2008-01-28
18.7357,18.4357,18.97,18.7914,39285100,2008,2008-01-29
18.7671,18.5714,19.35,18.8829,44394700,2008,2008-01-30
18.4929,18.4857,19.5214,19.3371,48059800,2008,2008-01-31
19.4629,18.8829,19.5129,19.1071,36098000,2008,2008-02-01
19.1729,18.7743,19.4143,18.8071,32115500,2008,2008-02-04
18.6329,18.4143,19.1429,18.48,40751500,2008,2008-02-05
18.69,17.3957,18.8457,17.4286,56188300,2008,2008-02-06
17.1386,16.7529,17.8257,17.32,74404700,2008,2008-02-07
17.44,17.3714,17.9571,17.9257,48427600,2008,2008-02-08
18.2871,18.1714,18.5686,18.4929,42908300,2008,2008-02-11
18.6714,17.66,18.7143,17.8371,43785000,2008,2008-02-12
18.0971,17.9471,18.54,18.4857,34590500,2008,2008-02-13
18.4857,18.1443,18.6857,18.2086,34074900,2008,2008-02-14
18.0386,17.7229,18.1543,17.8043,32189300,2008,2008-02-15
17.9986,17.3486,18.1071,17.4543,35894500,2008,2008-02-19
17.4571,17.3829,17.8,17.6886,34551400,2008,2008-02-20
18.0071,17.2657,18.0671,17.3629,33504100,2008,2008-02-21
17.4971,16.5529,17.5014,17.0657,54638500,2008,2008-02-22
16.9414,16.6663,17.1671,17.1057,44884800,2008,2008-02-25
16.8057,16.4914,17.2986,17.0214,53746000,2008,2008-02-26
16.89,16.87,17.5786,17.5657,52683500,2008,2008-02-27
18.1714,17.9671,18.8857,18.5586,57794800,2008,2008-02-28
18.5357,17.8286,18.6014,17.86,44838600,2008,2008-02-29
17.7771,16.8571,17.9971,17.39,56894400,2008,2008-03-03
17.4271,17.2,17.84,17.8029,63763700,2008,2008-03-04
17.6543,17.4643,17.8771,17.7843,43637000,2008,2008-03-05
17.7843,17.2586,18.2143,17.2757,52632100,2008,2008-03-06
17.2014,17.0071,17.5686,17.4643,43945100,2008,2008-03-07
17.4257,17.0529,17.6371,17.0986,35699600,2008,2008-03-10
17.7286,17.4286,18.2114,18.1929,41569400,2008,2008-03-11
18.1486,17.8814,18.3829,18.0043,37843900,2008,2008-03-12
17.7286,17.5714,18.5,18.2771,45075100,2008,2008-03-13
18.5543,17.7429,18.6143,18.0871,41308600,2008,2008-03-14
17.5071,17.5071,18.37,18.1043,38307100,2008,2008-03-17
18.4543,18.3814,19.0002,18.9743,43040000,2008,2008-03-18
19.0171,18.5243,19.1843,18.5243,36090600,2008,2008-03-19
18.7314,18.4543,19.0416,19.0386,32456700,2008,2008-03-20
19.1443,19.0914,20.1214,19.9329,38104300,2008,2008-03-24
19.9943,19.6186,20.4429,20.14,37585400,2008,2008-03-25
20.1243,20.0914,20.82,20.7229,42217300,2008,2008-03-26
20.7071,19.9986,20.7586,20.0357,35708200,2008,2008-03-27
20.2571,20.2286,20.6643,20.43,25521800,2008,2008-03-28
20.4671,20.36,20.8157,20.5,27430900,2008,2008-03-31
20.9,20.5157,21.38,21.3614,36877400,2008,2008-04-01
21.2543,20.8357,21.6,21.07,37320300,2008,2008-04-02
21.0086,21.0,21.9471,21.6586,37556000,2008,2008-04-03
21.7414,21.5357,22.1021,21.8686,30514900,2008,2008-04-04
22.3043,22.1586,22.8129,22.27,41368800,2008,2008-04-07
21.9357,21.76,22.35,21.8343,36224800,2008,2008-04-08
21.9014,21.4943,21.9843,21.6343,31192800,2008,2008-04-09
21.59,21.5143,22.2029,22.0786,34134400,2008,2008-04-10
21.8171,20.9143,21.9,21.02,43217000,2008,2008-04-11
20.9671,20.6486,21.3214,21.1114,30181700,2008,2008-04-14
21.3429,20.8171,21.3886,21.1971,24929900,2008,2008-04-15
21.68,21.5171,22.0143,21.9571,28420500,2008,2008-04-16
22.0257,21.9071,22.2857,22.07,25152400,2008,2008-04-17
22.72,22.6257,23.18,23.0057,36670200,2008,2008-04-18
23.1929,23.1086,24.0714,24.0229,37112600,2008,2008-04-21
23.9157,22.5843,24.0,22.8857,51413300,2008,2008-04-22
23.4357,23.0114,23.5486,23.27,53721100,2008,2008-04-23
23.6157,22.741999999999997,24.2829,24.1343,60573800,2008,2008-04-24
24.3714,23.7743,24.4429,24.2471,35445500,2008,2008-04-25
24.2486,24.1614,24.8214,24.6057,28114800,2008,2008-04-28
24.4443,24.3214,25.0943,25.0071,32981300,2008,2008-04-29
25.18,24.7029,25.7143,24.85,40697300,2008,2008-04-30
25.0014,24.98,25.7143,25.7143,32270600,2008,2008-05-01
25.7586,25.5071,25.9886,25.8486,35931500,2008,2008-05-02
25.9729,25.8643,26.4729,26.39,30519900,2008,2008-05-05
26.3657,26.0257,26.7314,26.6657,32816800,2008,2008-05-06
26.59,25.7914,26.8857,26.0843,41326200,2008,2008-05-07
26.25,26.1529,26.6429,26.4371,32110200,2008,2008-05-08
26.1686,25.91,26.3214,26.2071,24038300,2008,2008-05-09
26.4457,26.1214,26.9814,26.88,29234400,2008,2008-05-12
26.9429,26.8371,27.35,27.1371,29401300,2008,2008-05-13
27.3271,26.51,27.4629,26.6086,32743700,2008,2008-05-14
26.6829,26.3143,27.1286,27.1043,31186000,2008,2008-05-15
27.1857,26.7143,27.1857,26.8029,27348900,2008,2008-05-16
26.8429,25.9,26.9557,26.2286,33779300,2008,2008-05-19
25.9757,25.7314,26.5943,26.5571,34637500,2008,2008-05-20
26.5157,25.1786,26.8571,25.4557,41344900,2008,2008-05-21
25.5971,24.5714,25.9043,25.2929,43097700,2008,2008-05-22
25.8214,25.4,25.9986,25.8814,32389900,2008,2008-05-23
26.1143,25.9771,26.6329,26.6329,28210900,2008,2008-05-27
26.7843,26.2457,26.85,26.7157,26570700,2008,2008-05-28
26.7043,26.5,26.8857,26.67,23113800,2008,2008-05-29
26.7857,26.7686,27.0771,26.9643,21792300,2008,2008-05-30
26.9286,26.3614,27.0929,26.5857,24280000,2008,2008-06-02
26.7,26.0479,26.8857,26.4814,26804300,2008,2008-06-03
26.2857,26.1757,26.7271,26.4557,25963700,2008,2008-06-04
26.6071,26.5286,27.12,27.0614,26980200,2008,2008-06-05
26.8571,26.5071,27.1357,26.52,34515100,2008,2008-06-06
26.4171,25.1071,26.42,25.9443,67442600,2008,2008-06-09
25.7614,25.5743,26.6829,26.52,40747900,2008,2008-06-10
26.3343,25.6557,26.5714,25.83,34341100,2008,2008-06-11
25.9214,24.4571,26.0857,24.7514,46726200,2008,2008-06-12
